dev,token,symbol,create_ts,hit,ath_mc,coverage_s,truncated,sol_ok,quote_mint,launchpad_platform,migrate_s,curve_last_s,n_trades,measurable,n_markets,dev_first_buy_s,dev_first_buy_sol,dev_first_buy_quote,dev_first_buy_tokens,dev_supply_share,dev_same_slot_buyers,dev_fee_first_tx,dev_fee_med_60s,dev_sold_by_60s,dev_sold_share_60s,dev_sold_by_120s,dev_sold_share_120s,dev_sold_by_300s,dev_sold_share_300s,dev_fee_lamports_med,dev_first_sell_s,dev_sold_share_30m,dev_sell_sol_30m,member_first_buy_s,outside_first_buy_s,sol_in_1m,sol_out_1m,net_sol_1m,n_buys_1m,n_wallets_1m,member_buy_by_1m,member_buy_sol_1m,member_buyers_1m,outside_buy_sol_1m,top10_share_1m,n_net_long_1m,sol_in_5m,sol_out_5m,net_sol_5m,n_buys_5m,n_wallets_5m,member_buy_by_5m,member_buy_sol_5m,member_buyers_5m,outside_buy_sol_5m,top10_share_5m,n_net_long_5m,n_price_buckets,peak10_mult,peak10_ts_s,end_mult,mult_30s,max_after_30s,max_after_30s_ts,ahead_30s,mult_60s,max_after_60s,max_after_60s_ts,ahead_60s,mult_120s,max_after_120s,max_after_120s_ts,ahead_120s,mult_300s,max_after_300s,max_after_300s_ts,ahead_300s,peak1_ts_s,peak1_mult,grad_s
jester,24GL13YmCiJpmbkvgK2HjWAfFeaMj5toukGEJv7gpump,LARD,1786237904,False,4749.0268,1800,False,True,,Pump.fun,,1561,250,True,1,0.0,0.01156628,0.01156628,353079.611294,0.000353079611294,2.0,5000.0,502500.0,True,1.0,True,1.0,True,1.0,502500.0,32.0,1.0,0.014031088,,0,28.062053399,26.352632212,1.7094211870000002,57,47,False,0.0,0,28.050487119,1.0,9,53.501657425,49.186065517,4.315591907999995,124,79,False,0.0,0,53.490091145,0.9977663967273406,11,18,1.720770557688577,120.0,1.008733715175808,1.4282705974649015,1.720770557688577,120.0,1.2047930978505377,1.2910633041537893,1.720770557688577,120.0,1.3328320556802082,1.6934176368229608,1.720770557688577,120.0,1.0161524955633114,1.1149137993705842,1.1195705558856681,510.0,1.004176786149488,126.0,1.892499765285187,1561.0
jester,24UkJU6YFAecpbxpTaaqHCSb9msttLFFrhaKxB7Npump,PHOUSE,1786500154,False,12190.173,1800,False,True,,Pump.fun,,1782,1144,True,1,0.0,1.97669128,1.97669128,66275996.872556,0.066275996872556,5.0,5000.0,1000000.0,True,0.599999999999991,True,0.599999999999991,True,0.599999999999991,1000000.0,9.0,0.599999999999991,2.6054769959999997,16.0,0,58.801236538000005,37.52666548399999,21.274571054000013,95,81,True,1.975308641,1,54.84923661700001,0.5823715983321078,50,153.97853452200002,143.07832572499996,10.900208797000062,246,171,True,3.199999997,1,148.80184324500001,0.7252899003569481,39,120,5.17526727570918,640.0,2.2979998031157924,1.6050030305341256,5.17526727570918,640.0,3.2244595039717234,2.5800261700078075,5.17526727570918,640.0,2.005897202078969,1.6112025570217006,5.17526727570918,640.0,3.2120525461898684,1.606450204147736,5.17526727570918,640.0,3.2215547437119563,643.0,5.29173982057372,1782.0
jester,24XgYm2BYcLd3bbL1fqkZjaJBEZa85a8GwyEymbRpump,BHOUSSSE,1786589396,False,5317.5671,1800,False,True,,Pump.fun,,1176,188,True,1,0.0,0.9891912800000001,0.9891912800000001,34194029.850746,0.034194029850745995,6.0,5000.0,502500.0,True,1.0,True,1.0,True,1.0,502500.0,11.0,1.0,1.651840694,,0,40.81657775400001,27.801696033,13.014881721000009,82,75,False,0.0,0,39.827386474,0.6767479124348692,32,44.33640968700001,42.992898097,1.3435115900000056,92,80,False,0.0,0,43.347218407000014,1.0,8,11,2.1524005037830403,40.0,1.0781182779580523,1.8095952579907515,2.1524005037830403,40.0,1.189437524373774,2.0025506336183234,1.9777358677431307,60.0,0.9876084202523479,1.748082424315731,1.0781182779580523,330.0,0.616743388619144,1.748082424315731,1.0781182779580523,330.0,0.616743388619144,41.0,2.4243717140898955,1176.0
jester,24ZzpEjsP8fFhTema9hz6J9xFQ63Ak7yVx4S4TTDpump,it,1786636915,False,37886.244,1800,False,True,,Pump.fun,,422,3961,True,2,0.0,4.93919128,4.93919128,151640429.338103,0.15164042933810298,9.0,5000.0,1000000.0,True,1.0,True,0.8647752630998815,True,0.8371616046736331,5000000.0,8.0,0.7950848064230877,8.822167011000001,,0,69.50396417000003,63.267717792000006,6.2362463780000255,95,83,False,0.0,0,64.56477289000001,0.8395969695308826,25,173.23112217099998,146.449591471,26.78153069999999,311,244,False,0.0,0,166.531758723,0.4710135314568938,108,176,13.262279418609946,430.0,7.139556527013635,1.3610698697596058,13.262279418609946,430.0,9.744010732492631,1.331497459003158,13.262279418609946,430.0,9.960424129189787,1.8248971512400778,13.262279418609946,430.0,7.267411979682137,2.939982999035876,13.262279418609946,430.0,4.511005479609615,442.0,14.655581408979005,422.0
jester,2BfDPz5ScKtYstXezVkViGjfHB5hmzeGGGg19U9Qpump,NOOB,1786725394,False,21626.833,1800,False,True,,Pump.fun,,1795,1407,True,1,0.0,4.939962883,4.939962883,151660777.334045,0.15166077733404498,2.0,47393.0,1000000.0,True,0.7926399999999906,True,0.7926399999999906,True,0.7926399999999906,1000000.0,15.0,0.7922898256296089,7.081208568,110.0,0,33.598286292999994,20.5291264,13.069159892999995,86,80,False,0.0,0,28.65832341,0.6813790027261691,51,112.361751078,84.68364266699999,27.67810841100001,342,262,True,2.962962962,1,104.458825233,0.4425952891190834,137,159,8.780431239234517,1480.0,6.8107674620954235,1.6851926666181436,8.780431239234517,1480.0,5.210342658833869,1.68229504187572,8.780431239234517,1480.0,5.219317076179776,3.3675424899614486,8.780431239234517,1480.0,2.6073705871295583,3.1738699337317975,8.780431239234517,1480.0,2.766474815466238,1482.0,8.794102654383146,1795.0
jester,Er22gEynp2fmYuzhZNhs3E3TDVwTWb1mS1LSvE4NG7TM,MOONCAT,1788298625,False,10243.084,1800,False,True,,Pump.fun,,1526,619,True,1,436.0,1.48148148,1.48148148,34358321.541338,0.034358321541338,8.0,5000000.0,,False,,False,,False,,1000000.0,512.0,0.20000000000001167,0.332293611,,0,55.728453611,41.360099235999996,14.368354375000003,104,92,False,0.0,0,55.728453611,0.861831130464111,27,72.378458443,70.94933349899999,1.4291249440000087,141,113,False,0.0,0,72.378458443,1.0,7,49,1.9324629690766302,10.0,0.9987009893681024,1.8373977266952561,1.794375975143951,450.0,0.9765854986504832,1.4665207821980624,1.794375975143951,450.0,1.223559868312599,1.1731824584671406,1.794375975143951,450.0,1.5294943784690156,0.8980040280271985,1.794375975143951,450.0,1.9981825461139284,14.0,2.2739051087917574,1526.0
jester,99RC9CG3ktYrg8f347PoazxNRgNkY6GxvwuZ9WNfpump,all/in,1788381290,False,65920.182,1800,False,True,,Pump.fun,,13,234,True,2,0.0,83.952308562,83.952308562,790509209.095922,0.790509209095922,0.0,25890.0,25890.0,False,0.0,False,0.0,False,0.0,25890.0,,0.0,0.0,,1,101.40528629899998,8.504608705,92.90067759399999,58,56,False,0.0,0,17.452977736999998,0.9918821951592296,38,102.39288413699998,16.589613258000004,85.80327087899998,64,58,False,0.0,0,18.440575574999993,0.9999193329959729,17,44,6.202702216752022,470.0,5.9484769291575885,4.810597432912521,6.202702216752022,470.0,1.289382930759323,4.706333452779694,6.202702216752022,470.0,1.317947884268279,4.85870205196022,6.202702216752022,470.0,1.2766171192262286,5.183307377153585,6.202702216752022,470.0,1.196668799556749,470.0,6.202702216752022,13.0
jester,ADixsQei7hVHxuJpysr3nbiKtBNHZRFs1HgXLzMjfpAi,TOLYBOT,1788717470,False,34900.063,1800,False,True,SKRbvo6Gf7GondiT3BbTfuRDPqLWei4j2Qy2NPGZhW3,,,1789,436,True,2,0.0,4.7808371610531895,24852.188263,143177268.031382,0.143177268031382,0.0,35000.0,414222.5,True,0.7869118401820672,True,0.7869118401820672,True,1.0,417066.0,28.0,1.0,11.228982981090521,,0,74.9540710153623,54.46484346855486,20.48922754680744,162,101,False,0.0,0,69.18178229410648,0.6409720872031418,34,93.44399144998081,84.09587185919992,9.348119590780897,183,114,False,0.0,0,87.671702728725,1.0,9,40,3.311848195009617,10.0,1.7881491714888518,3.1747160132361025,2.5387444552285334,50.0,0.7996760795749727,2.5387444552285334,2.3874289774918624,650.0,0.9403975152264588,2.077088519241862,2.3874289774918624,650.0,1.1494112818857014,1.3747362380466066,2.3874289774918624,650.0,1.736645118836915,,,1789.0
jester,9LDxzX8JAEYQCryJqhbt29vtzxNj3kiin5JbARnXetyr,ZEC,1788803019,False,7768.5095,1800,False,True,,Pump.fun,,1360,261,True,1,0.0,6.874391153,6.874391153,200000000.0,0.2,0.0,5000.0,21992.0,True,0.75,True,0.75,True,0.75,5000.0,17.0,0.75,7.054624739,,1,31.703610823,27.356445178999998,4.347165644000004,48,42,False,0.0,0,24.82921967,0.9910560882609502,12,51.325943115,46.520261804,4.805681311000001,89,72,False,0.0,0,44.451551962,0.9765498897080241,14,20,2.0137256223259192,1020.0,0.9258992735535433,1.408147948700202,2.0137256223259192,1020.0,1.4300525908408266,1.211213457860937,2.0137256223259192,1020.0,1.6625687315943949,1.2346851106389416,2.0137256223259192,1020.0,1.6309629110889894,1.0854700734745708,2.0137256223259192,1020.0,1.8551645702032287,4.0,2.171323102973199,1360.0
jester,2v5bfAN2sHp2u6MeyTPT5Jvrs5Vc6R88zaWNqYdBzBnE,NUKE,1788884194,False,14987.436,1800,False,True,,Pump.fun,,1781,575,True,1,0.0,6.874391153,6.874391153,200000000.0,0.2,0.0,5000.0,183687.0,True,0.5,True,0.85,True,0.85,193322.0,51.0,0.9521028110097943,8.740879486999999,,1,30.545846436999998,23.258173089,7.287673347999998,55,46,False,0.0,0,23.671455283999997,0.9907402651529694,14,45.543719818,43.540329836,2.0033899820000016,129,69,False,0.0,0,38.669328665,1.0,6,56,3.957491209351162,600.0,1.282362981910118,1.9538613681571786,3.957491209351162,600.0,2.0254718547835076,1.7055086885985449,3.957491209351162,600.0,2.3204169147933933,1.6478737162616015,3.957491209351162,600.0,2.401574325931482,0.9246874438952233,3.957491209351162,600.0,4.279815018013359,603.0,4.199121449968638,1781.0
jester,Doe8QbLf9rS8CsaAvJTJzHG2pzaSL33xgNPoLPviRq8s,WIF,1788909209,False,10492.678,1800,False,True,SPHRp8cZaSQBTp1KMNP4V1X821SXhXWt4Q2yLdyHzju,stonkfun,,912,158,True,2,0.0,9.541118572241002,7.022357,251236303.089033,0.251236303089033,0.0,35000.0,100000.0,True,0.8499999999999799,True,1.0,True,1.0,115027.0,26.0,1.0,12.977113265508105,,0,36.223268899169874,28.16030483215455,8.062964067015322,39,30,False,0.0,0,26.682150326928888,0.9825201578551772,14,45.732062534845255,42.890535204621884,2.8415273302233715,64,38,False,0.0,0,36.19094396260426,1.0,10,17,2.1388153249967923,10.0,0.9355567890230785,1.5245352071159903,1.4334270327069674,220.0,0.94023872063842,1.0512691350338952,1.4334270327069674,220.0,1.3635205152872205,1.0365078414489173,1.4334270327069674,220.0,1.382938917956668,1.4334270327069674,1.1017391249198485,390.0,0.7686049584534903,,,912.0
jester,3x3fk91aKw1nPKgrkVESCVbh1WFpXLHuERXMeHLepump,ISRAELI,1788983885,False,8639.2349,1800,False,True,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,Pump.fun,,1283,17,True,1,0.0,19.34229587863971,2.57432914,339097055.575573,0.339097055575573,0.0,53000.0,53000.0,False,0.0,False,0.0,True,1.0,485873.5,219.0,1.0,19.660675571376938,,95,19.34229587863971,0.0,19.34229587863971,1,1,False,0.0,0,0.0,1.0,1,21.498874268050425,19.838641613265867,1.6602326547845578,10,8,False,0.0,0,2.156578389410717,1.0,4,6,1.480941933634218,210.0,0.7277422682439538,1.0,1.480941933634218,210.0,1.480941933634218,1.0,1.480941933634218,210.0,1.480941933634218,1.4627511784985598,1.480941933634218,210.0,1.0124359873388242,0.7277422682439538,,,,219.0,1.4837114569074636,1283.0
mitch,EjBJ7bFhTEBbnJ2swukCQ8Fwj11Z3Lkd3V56bLqRDv3U,kai,1714962170,False,43135.62362284234,1800,False,True,,Pump.fun,,1533,49,True,1,0.0,3.0012319200000004,3.0012319200000004,97545454.545454,0.09754545454545399,0.0,85000.0,85000.0,False,0.0,False,0.0,False,0.0,85000.0,,0.0,0.0,,3,12.255322977999999,0.0,12.255322977999999,7,7,False,0.0,0,9.254091058,1.0,7,22.722348739000005,13.187036714,9.535312025000005,27,24,False,0.0,0,19.721116819,0.9973861052275439,11,18,2.455197867966141,150.0,1.5809411031028517,1.0928680398853896,2.455197867966141,150.0,2.246563883617294,1.7148833969261366,2.455197867966141,150.0,1.431699596816314,1.9977356019392503,2.455197867966141,150.0,1.2289903957174417,1.643767208211476,1.5809411031028517,510.0,0.9617791954999618,157.0,2.455197867966141,1533.0
mitch,CRfdJ3WKgwUquJHQmEtZVEMKM1vZGDZh1HBqCHYCfswv,glown,1715964771,False,37559.366104417546,1800,False,True,,Pump.fun,,578,110,True,2,0.0,21.00123192,21.00123192,441823529.411764,0.441823529411764,0.0,30000.0,30000.0,False,0.0,False,0.0,False,0.0,30000.0,,0.0,0.0,,12,39.94318663000001,2.029499999,37.913686631000004,20,20,False,0.0,0,18.941954709999997,0.9610119954733667,19,97.674013975,20.055778174999997,77.6182358,66,52,False,0.0,0,76.672782055,0.8441169344455707,39,29,8.643504956483376,570.0,8.643504956483376,1.9551243264288622,8.643504956483376,570.0,4.420949010578368,3.03297807688363,8.643504956483376,570.0,2.849840894783036,5.412630585060806,8.643504956483376,570.0,1.5969138888473162,7.5551851268947345,8.643504956483376,570.0,1.1440493927428028,578.0,8.643504956483376,578.0
mitch,48RKWJe3eDvfQbQ6tj9SCsmGcyuoq6PgLMpcTyngKmAV,SOSA,1716837811,False,8270.146059050503,1800,False,True,,Pump.fun,,78,51,True,2,,,,,,,,,,,,,,,,,,0.0,,1,72.31095056,17.305591486,55.005359074,43,43,False,0.0,0,72.31095056,0.5530585443906447,38,157.319372034,17.308653886000002,140.010718148,45,45,False,0.0,0,157.319372034,0.7291985749632887,39,7,,,,,,,,,,,,,,,,,,,,78.0,,78.0
mitch,9cRAQ1n3To7rb1y3WBEM54MtNW4X5YQoce5USpHxgQ2n,BCC,1716924165,False,10440.56987766739,1800,False,True,,Pump.fun,,36,32,True,2,,,,,,,,,,,,,,,,,,0.0,,0,155.52616148700002,4.916870946,150.60929054100004,26,21,False,0.0,0,155.52616148700002,0.8633433413942756,20,155.52922388700003,4.9199333460000005,150.60929054100004,27,22,False,0.0,0,155.52922388700003,0.8633433413942756,20,3,,,,,,,,,,,,,,,,,,,,36.0,,36.0
mitch,2TCm1JJmWnW7DhzmhMagQQzGJnuu3tXvjqyq4QVhzrhn,mitch,1716927561,True,284579.02288,1800,False,True,,Pump.fun,,1092,100,True,2,,,,,,,,,,,,,,,60000.0,39.0,,59.275439449,,0,55.21497641600001,87.60458625099999,-32.38960983499997,43,40,False,0.0,0,55.21497641600001,0.9237198821832321,19,62.557400389,99.505223118,-36.947822729,53,48,False,0.0,0,62.557400389,1.0,6,13,,,,,,,,,,,,,,,,,,,,38.0,,1092.0
mitch,3SFjo8sKtNpDNVrSxnxTPGZjJSM3KjGoVYnFoJrWULBQ,XXX,1717067818,False,8636.86110208404,1800,False,True,,Pump.fun,,101,128,True,2,,,,,,,,,,,,,,,500000.0,,,0.0,,1,77.408713327,23.884868778999998,53.523844548,67,60,False,0.0,0,77.408713327,0.5600736297005185,56,190.866849696,34.856131472,156.01071822400002,110,92,False,0.0,0,190.866849696,0.6362982530287403,79,10,,,,,,,,,,,,,,,,,,,,101.0,,101.0
mitch,FpTEQdi4gZ1DfoNGnNHKYzwUWsUQHuCa7tEwC1Efpump,HARD,1717207308,False,34340.56582056289,1800,False,True,,Pump.fun,,415,17,True,2,0.0,64.00123192,64.00123192,730553191.489361,0.730553191489361,0.0,838334.0,838334.0,False,0.0,False,0.0,False,0.0,838334.0,,0.0,0.0,,1,89.538934536,4.532343556,85.00659098,12,10,False,0.0,0,25.537702616,1.0,8,89.538934536,4.532343556,85.00659098,12,10,False,0.0,0,25.537702616,1.0,8,3,4.689746028621334,410.0,4.689746028621334,4.535764781690633,4.689746028621334,410.0,1.0339482434257332,4.535764781690633,4.689746028621334,410.0,1.0339482434257332,4.535764781690633,4.689746028621334,410.0,1.0339482434257332,4.535764781690633,4.689746028621334,410.0,1.0339482434257332,415.0,4.689746028621334,415.0
mitch,DmrnMHs26sobWngp2gR3psy9MLfzFdmpDoBzSxGQpump,fagua,1717265848,False,13098.77748347308,1800,False,True,,Pump.fun,,53,61,True,2,,,,,,,,,,,,,,,,,,0.0,,0,200.11629827000002,72.262491694,127.85380657600001,47,52,False,0.0,0,200.11629827000002,0.7233598663790719,43,200.11936067,72.26555409400001,127.85380657599998,48,53,False,0.0,0,200.11936067,0.7233598663790719,43,4,,,,,,,,,,,,,,,,,,,,53.0,,53.0
mitch,8WQyeUMjVkkmpG4p2VWP3oqUJBsDGnWukKqu6vBQpump,RNT,1717872309,False,61185.134,1800,False,True,,Pump.fun,,418,36,True,2,0.0,32.00123192,32.00123192,553806451.612903,0.553806451612903,0.0,143942.0,143942.0,False,0.0,False,0.0,False,0.0,143942.0,,0.0,0.0,,0,92.697461954,7.690870957,85.006590997,29,29,False,0.0,0,60.69623003399999,0.8918928019723122,28,92.697461954,7.690870957,85.006590997,29,29,False,0.0,0,60.69623003399999,0.8918928019723122,28,3,7.110123250981154,410.0,7.110123250981154,6.115113057828695,7.110123250981154,410.0,1.1627132947082026,6.115113057828695,7.110123250981154,410.0,1.1627132947082026,6.115113057828695,7.110123250981154,410.0,1.1627132947082026,6.115113057828695,7.110123250981154,410.0,1.1627132947082026,418.0,7.110123250981154,418.0
mitch,Cgc58CWJU1zkLjEDGJ8dWjK9U4TdWStYRjpT8MUHpump,JDS,1718851014,False,54755.166,1800,False,True,,Pump.fun,,219,44,True,2,,,,,,,,,,,,,,,500000.0,,,0.0,,0,73.606221025,28.600861947,45.005359078,32,32,False,0.0,0,73.606221025,0.7225401481370535,26,158.611580103,28.600861947,130.010718156,33,33,False,0.0,0,158.611580103,0.8542659695941918,27,2,,,,,,,,,,,,,,,,,,,,219.0,,219.0
mitch,FDEF2U9geiWS7sdGPCUo2r1wGswkJr2mmVTECiH6pump,MITCH,1756850048,True,42578893.38703824,1800,False,True,,Pump.fun,,1,4,True,1,0.0,84.682345621,84.682345621,792306900.0,0.7923069,1.0,30000.0,30000.0,False,0.0,False,0.0,False,0.0,30000.0,,0.0,0.0,,0,170.01265299599999,0.0,170.01265299599999,4,4,False,0.0,0,85.33030737499999,1.0,4,170.01265299599999,0.0,170.01265299599999,4,4,False,0.0,0,85.33030737499999,1.0,4,1,1.590676274590961,0.0,1.590676274590961,1.590676274590961,,,,1.590676274590961,,,,1.590676274590961,,,,1.590676274590961,,,,0.0,1.590676274590961,1.0
